Crop,State,I_E,Model,Value
wol,KS,export,shrs,0.000223667
wol,KY,import,gvty,8.8687E-05
wol,KY,import,shrs,0.000118737
wol,KY,export,gvty,9.24843E-06
wol,KY,export,shrs,6.19263E-05
wol,LA,import,gvty,8.05701E-05
wol,LA,import,shrs,0.00011656
wol,LA,export,gvty,6.6919E-06
wol,LA,export,shrs,1.38187E-05
wol,ME,import,gvty,5.13121E-05
wol,ME,import,shrs,4.73755E-05
wol,ME,export,gvty,2.78456E-06
wol,ME,export,shrs,1.91891E-05
wol,MD,import,gvty,0.000215056
wol,MD,import,shrs,0.000192522
wol,MD,export,gvty,7.4804E-06
wol,MD,export,shrs,7.65122E-05
wol,MA,import,gvty,0.000339366
wol,MA,import,shrs,0.000278288
wol,MA,export,gvty,2.74632E-06
wol,MA,export,shrs,2.8706E-05
wol,MI,import,gvty,0.000176083
wol,MI,import,shrs,0.000279169
wol,MI,export,gvty,2.32163E-05
wol,MI,export,shrs,0.000156273
wol,MN,import,gvty,5.34977E-05
wol,MN,import,shrs,0.000177542
wol,MN,export,gvty,0.000107064
wol,MN,export,shrs,0.000364793
wol,MS,import,gvty,6.10896E-05
wol,MS,import,shrs,8.97377E-05
wol,MS,export,gvty,6.14592E-06
wol,MS,export,shrs,2.05715E-05
wol,MO,import,gvty,7.45478E-05
wol,MO,import,shrs,0.000165604
wol,MO,export,gvty,4.03013E-05
wol,MO,export,shrs,0.000158395
wol,MT,import,gvty,1.27559E-05
wol,MT,import,shrs,3.14161E-05
wol,MT,import,port,0.000106408
wol,MT,export,gvty,0.001448064
wol,MT,export,shrs,0.001858928
wol,NE,import,gvty,1.67654E-05
wol,NE,import,shrs,5.82794E-05
wol,NE,export,gvty,0.00011993
wol,NE,export,shrs,0.000332027
wol,NV,import,gvty,1.38098E-05
wol,NV,import,shrs,8.43849E-05
wol,NV,export,gvty,0.000709495
wol,NV,export,shrs,0.000480494
wol,NH,import,gvty,7.75675E-05
wol,NH,import,shrs,5.99377E-05
wol,NH,export,gvty,1.69428E-06
wol,NH,export,shrs,1.97538E-05
wol,NJ,import,gvty,0.000945611
wol,NJ,import,shrs,0.000306782
wol,NJ,export,gvty,5.81916E-06
wol,NJ,export,shrs,4.90754E-05
wol,NM,import,gvty,1.37763E-05
wol,NM,import,shrs,5.05987E-05
wol,NM,export,gvty,0.000467523
wol,NM,export,shrs,0.000583677
wol,NY,import,gvty,0.001533358
wol,NY,import,shrs,0.000693668
wol,NY,import,port,0.003937094
wol,NY,export,gvty,2.27187E-05
wol,NY,export,shrs,0.000180239
wol,NY,export,port,0.000263361
wol,NC,import,gvty,0.000861354
wol,NC,import,shrs,0.000468451
wol,NC,export,gvty,7.31133E-06
wol,NC,export,shrs,4.08089E-05
wol,ND,import,gvty,6.10249E-06
wol,ND,import,shrs,2.49795E-05
wol,ND,export,gvty,0.000156174
wol,ND,export,shrs,0.000325164
wol,OH,import,gvty,0.000242011
wol,OH,import,shrs,0.000323769
wol,OH,export,gvty,2.38805E-05
wol,OH,export,shrs,0.000178379
wol,OK,import,gvty,5.67453E-05
wol,OK,import,shrs,9.19995E-05
wol,OK,export,gvty,3.17779E-05
wol,OK,export,shrs,7.70798E-05
wol,OR,import,gvty,1.90431E-05
wol,OR,import,shrs,0.000116866
wol,OR,export,gvty,0.000802987
wol,OR,export,shrs,0.000804802
wol,PA,import,gvty,0.000470913
wol,PA,import,shrs,0.000405237
wol,PA,import,port,0.000106408
wol,PA,export,gvty,1.63029E-05
wol,PA,export,shrs,0.000140292
wol,PA,export,port,0.000263361
wol,RI,import,gvty,5.50153E-05
wol,RI,import,shrs,4.39283E-05
wol,RI,export,gvty,1.28599E-07
wol,RI,export,shrs,1.89654E-06
wol,SC,import,gvty,0.000765774
wol,SC,import,shrs,0.000240128
wol,SC,import,port,0.004681949
wol,SC,export,gvty,2.88816E-06
wol,SC,export,shrs,1.27116E-05
wol,SC,export,port,0.001053443
wol,SD,import,gvty,7.07652E-06
wol,SD,import,shrs,2.88671E-05
wol,SD,export,gvty,0.000625267
wol,SD,export,shrs,0.001561525
wol,TN,import,gvty,0.000163659
wol,TN,import,shrs,0.000204362
wol,TN,export,gvty,6.70699E-06
wol,TN,export,shrs,3.71839E-05
wol,TX,import,gvty,0.000635502
wol,TX,import,shrs,0.000764288
wol,TX,import,port,0.001170487
wol,TX,export,gvty,0.00292537
wol,TX,export,shrs,0.003833241
wol,TX,export,port,0.004213772
wol,UT,import,gvty,1.1743E-05
wol,UT,import,shrs,8.26443E-05
wol,UT,export,gvty,0.002134578
wol,UT,export,shrs,0.002218522
wol,VT,import,gvty,3.65544E-05
wol,VT,import,shrs,2.00031E-05
wol,VT,export,gvty,2.76799E-06
wol,VT,export,shrs,2.3558E-05
wol,VA,import,gvty,0.000337501
wol,VA,import,shrs,0.000290604
wol,VA,export,gvty,1.77571E-05
wol,VA,export,shrs,0.000124069
wol,VA,export,port,0.000263361
wol,WA,import,gvty,4.20713E-05
wol,WA,import,shrs,0.000233222
wol,WA,export,gvty,0.000346256
wol,WA,export,shrs,0.000374351
wol,WV,import,gvty,3.95021E-05
wol,WV,import,shrs,4.16104E-05
wol,WV,export,gvty,1.04437E-05
wol,WV,export,shrs,8.56144E-05
wol,WI,import,gvty,7.21149E-05
wol,WI,import,shrs,0.000170851
wol,WI,export,gvty,3.6186E-05
wol,WI,export,shrs,0.00019035
wol,WY,import,gvty,3.94818E-06
wol,WY,import,shrs,2.11993E-05
wol,WY,export,gvty,0.001817974
wol,WY,export,shrs,0.00262301
wol,total,import,gvty,0.010534386
wol,total,import,shrs,0.010534386
wol,total,import,port,0.010534386
wol,total,export,gvty,0.025809355
wol,total,export,shrs,0.025809355
wol,total,export,port,0.025809355
oxt,AL,import,gvty,0.144457839
oxt,AL,import,shrs,0.114957276
oxt,AL,import,port,0.211655544
oxt,AL,export,gvty,0.200580999
oxt,AL,export,shrs,0.303118558
oxt,AK,import,gvty,0.04741851
oxt,AK,import,shrs,0.026724037
oxt,AK,import,port,0.070551848
oxt,AK,export,gvty,2.670722113
oxt,AK,export,shrs,0.536675719
oxt,AK,export,port,3.606529136
oxt,AR,import,gvty,0.041906823
oxt,AR,import,shrs,0.051641453
oxt,AR,export,gvty,0.062103901
oxt,AR,export,shrs,0.09752473
oxt,AZ,import,gvty,0.055103784
oxt,AZ,import,shrs,0.110668519
oxt,AZ,import,port,0.070551848
oxt,AZ,export,gvty,1.151607305
oxt,AZ,export,shrs,0.878631592
oxt,AZ,export,port,2.203990027
oxt,CA,import,gvty,0.421409158
oxt,CA,import,shrs,0.880225926
oxt,CA,import,port,0.211655544
oxt,CA,export,gvty,0.866128388
oxt,CA,export,shrs,0.624879278
oxt,CA,export,port,1.202176379
oxt,CO,import,gvty,0.051216942
oxt,CO,import,shrs,0.131952227
oxt,CO,export,gvty,0.613966773
oxt,CO,export,shrs,0.705242291
oxt,CT,import,gvty,0.120591429
oxt,CT,import,shrs,0.071692355
oxt,CT,export,gvty,0.022882455
oxt,CT,export,shrs,0.03144986
oxt,DE,import,gvty,0.022075641
oxt,DE,import,shrs,0.014895903
oxt,DE,export,gvty,0.000475717
oxt,DE,export,shrs,0.000803038
oxt,DC,import,gvty,0.032499685
oxt,DC,import,shrs,0.022003533
oxt,FL,import,gvty,0.400075849
oxt,FL,import,shrs,0.284407891
oxt,FL,import,port,0.282207392
oxt,FL,export,gvty,0.23493162
oxt,FL,export,shrs,0.233301783
oxt,GA,import,gvty,0.173762005
oxt,GA,import,shrs,0.173589082
oxt,GA,import,port,0.141103696
oxt,GA,export,gvty,0.168443794
oxt,GA,export,shrs,0.240535507
oxt,GA,export,port,1.402539108
oxt,HI,import,gvty,0.00872483
oxt,HI,import,shrs,0.022245145
oxt,HI,export,gvty,0.028041297
oxt,HI,export,shrs,0.011135659
oxt,ID,import,gvty,0.0133326
oxt,ID,import,shrs,0.024473811
oxt,ID,export,gvty,0.109460027
oxt,ID,export,shrs,0.099226482
oxt,IL,import,gvty,0.175626862
oxt,IL,import,shrs,0.268535413
oxt,IL,import,port,0.070551848
oxt,IL,export,gvty,0.186239227
oxt,IL,export,shrs,0.338832083
oxt,IN,import,gvty,0.139368112
oxt,IN,import,shrs,0.229620489
oxt,IN,export,gvty,0.145618451
oxt,IN,export,shrs,0.270404367
oxt,IA,import,gvty,0.040690615
oxt,IA,import,shrs,0.07754785
oxt,IA,export,gvty,0.050730266
oxt,IA,export,shrs,0.076839365
oxt,KS,import,gvty,0.029349458
oxt,KS,import,shrs,0.054200451
oxt,KS,export,gvty,0.061347953
oxt,KS,export,shrs,0.090497047
oxt,KY,import,gvty,0.063286138
oxt,KY,import,shrs,0.095683476
oxt,KY,export,gvty,0.197142857
oxt,KY,export,shrs,0.367721857
oxt,LA,import,gvty,0.283302013
oxt,LA,import,shrs,0.109429796
oxt,LA,import,port,1.552140654
oxt,LA,export,gvty,0.575974694
oxt,LA,export,shrs,0.651768026
oxt,LA,export,port,0.801450919
oxt,ME,import,gvty,0.026958569
oxt,ME,import,shrs,0.015226555
oxt,ME,import,port,0.141103696
oxt,ME,export,gvty,0.007123035
oxt,ME,export,shrs,0.009055919
oxt,MD,import,gvty,0.213050334
oxt,MD,import,shrs,0.122029032
oxt,MD,import,port,0.282207392
oxt,MD,export,gvty,0.029913841
oxt,MD,export,shrs,0.049347865
oxt,MD,export,port,0.20036273
oxt,MA,import,gvty,0.232829198
oxt,MA,import,shrs,0.165646845
oxt,MA,import,port,0.070551848
oxt,MA,export,gvty,0.026050651
oxt,MA,export,shrs,0.038563989
oxt,MI,import,gvty,0.24847727
oxt,MI,import,shrs,0.258531573
oxt,MI,import,port,0.282207392
oxt,MI,export,gvty,0.239511472
oxt,MI,export,shrs,0.247712734
oxt,MI,export,port,1.803264568
oxt,MN,import,gvty,0.06297382
oxt,MN,import,shrs,0.121278475
oxt,MN,export,gvty,0.281303752
oxt,MN,export,shrs,0.27117789
oxt,MN,export,port,0.801450919
oxt,MS,import,gvty,0.073662771
oxt,MS,import,shrs,0.044647462
oxt,MS,export,gvty,0.065373943
oxt,MS,export,shrs,0.092228644
oxt,MO,import,gvty,0.063359545
oxt,MO,import,shrs,0.101916352
oxt,MO,export,gvty,0.110604495
oxt,MO,export,shrs,0.174081289
oxt,MO,export,port,0.20036273
oxt,MT,import,gvty,0.018767212
oxt,MT,import,shrs,0.017395083
oxt,MT,import,port,0.141103696
oxt,MT,export,gvty,0.275752252
oxt,MT,export,shrs,0.238561951
oxt,NE,import,gvty,0.019555142
oxt,NE,import,shrs,0.039500453
oxt,NE,export,gvty,0.019991847
oxt,NE,export,shrs,0.027264689
oxt,NV,import,gvty,0.020301558
oxt,NV,import,shrs,0.052532626
oxt,NV,export,gvty,0.703310347
oxt,NV,export,shrs,0.816129299
oxt,NH,import,gvty,0.036961456
oxt,NH,import,shrs,0.025585287
oxt,NH,export,gvty,0.009775253
oxt,NH,export,shrs,0.017621261
oxt,NJ,import,gvty,0.488791213
oxt,NJ,import,shrs,0.161045487
oxt,NJ,export,gvty,0.075483895
oxt,NJ,export,shrs,0.065790477
oxt,NM,import,gvty,0.016846989
oxt,NM,import,shrs,0.037282092
oxt,NM,export,gvty,0.568980094
oxt,NM,export,shrs,0.562894572
oxt,NY,import,gvty,0.805293007
oxt,NY,import,shrs,0.368224609
oxt,NY,import,port,1.763796198
oxt,NY,export,gvty,0.15304493
oxt,NY,export,shrs,0.132556814
oxt,NY,export,port,3.205803676
oxt,NC,import,gvty,0.156654094
oxt,NC,import,shrs,0.179676429
oxt,NC,import,port,0.070551848
oxt,NC,export,gvty,0.102644455
oxt,NC,export,shrs,0.150762021
oxt,ND,import,gvty,0.02537668
oxt,ND,import,shrs,0.039347853
oxt,ND,import,port,0.070551848
oxt,ND,export,gvty,0.689711513
oxt,ND,export,shrs,0.652329269
oxt,ND,export,port,0.20036273
oxt,OH,import,gvty,0.177193788
oxt,OH,import,shrs,0.264377947
oxt,OH,export,gvty,0.22312754
oxt,OH,export,shrs,0.331687673
oxt,OH,export,port,0.20036273
oxt,OK,import,gvty,0.058963455
oxt,OK,import,shrs,0.100946721
oxt,OK,export,gvty,0.485761259
oxt,OK,export,shrs,0.739229991
oxt,OR,import,gvty,0.049816096
oxt,OR,import,shrs,0.081572535
oxt,OR,export,gvty,0.094091625
oxt,OR,export,shrs,0.052808264
oxt,OR,export,port,0.801450919
oxt,PA,import,gvty,0.295708232
oxt,PA,import,shrs,0.286755556
oxt,PA,import,port,0.141103696
oxt,PA,export,gvty,0.603838339
oxt,PA,export,shrs,0.863806085
oxt,RI,import,gvty,0.019115951
oxt,RI,import,shrs,0.015591757
oxt,RI,export,gvty,0.005598693
oxt,RI,export,shrs,0.011451859
oxt,SC,import,gvty,0.107486914
oxt,SC,import,shrs,0.098854334
oxt,SC,import,port,0.070551848
oxt,SC,export,gvty,0.070048059
oxt,SC,export,shrs,0.089051722
oxt,SC,export,port,0.20036273
oxt,SD,import,gvty,0.007082656
oxt,SD,import,shrs,0.014581052
oxt,SD,export,gvty,0.020626025
oxt,SD,export,shrs,0.02436436
oxt,TN,import,gvty,0.096113105
oxt,TN,import,shrs,0.117169323
oxt,TN,export,gvty,0.090425773
oxt,TN,export,shrs,0.152403381
oxt,TX,import,gvty,0.783256831
oxt,TX,import,shrs,0.830403904
oxt,TX,import,port,0.917174023
oxt,TX,export,gvty,4.604800773
oxt,TX,export,shrs,5.031965114
oxt,TX,export,port,1.402539108
oxt,UT,import,gvty,0.026900147
oxt,UT,import,shrs,0.070645683
oxt,UT,export,gvty,0.491982695
oxt,UT,export,shrs,0.525725268
oxt,VT,import,gvty,0.012545477
oxt,VT,import,shrs,0.009798252
oxt,VT,export,gvty,0.026174254
oxt,VT,export,shrs,0.035484858
oxt,VA,import,gvty,0.139319611
oxt,VA,import,shrs,0.153039933
oxt,VA,import,port,0.070551848
oxt,VA,export,gvty,0.167575367
oxt,VA,export,shrs,0.260290999
oxt,VA,export,port,0.20036273
oxt,WA,import,gvty,0.257971628
oxt,WA,import,shrs,0.162503758
oxt,WA,import,port,0.282207392
oxt,WA,export,gvty,0.242440182
oxt,WA,export,shrs,0.102071638
oxt,WA,export,port,0.801450919
oxt,WV,import,gvty,0.028824544
oxt,WV,import,shrs,0.043764141
oxt,WV,export,gvty,0.58135065
oxt,WV,export,shrs,1.001296518
oxt,WI,import,gvty,0.069011233
oxt,WI,import,shrs,0.125958569
oxt,WI,export,gvty,0.083271696
oxt,WI,export,shrs,0.13016313
oxt,WY,import,gvty,0.010714267
oxt,WY,import,shrs,0.023756789
oxt,WY,export,gvty,0.738735538
oxt,WY,export,shrs,0.778355273
oxt,total,import,gvty,6.914081088
oxt,total,import,shrs,6.914081095
oxt,total,import,port,6.914081095
oxt,total,export,gvty,19.23482208
oxt,total,export,shrs,19.23482206
oxt,total,export,port,19.23482206
tex,AL,import,gvty,0.405672431
tex,AL,import,shrs,0.646066254
tex,AL,export,gvty,0.465127973
tex,AL,export,shrs,0.489199055
tex,AL,export,port,0.46907497
tex,AK,import,gvty,0.052816372
tex,AK,import,shrs,0.069023842
tex,AK,export,gvty,0.006865676
tex,AK,export,shrs,0.004032684
tex,AR,import,gvty,0.170031289
tex,AR,import,shrs,0.257951846
tex,AR,export,gvty,0.052077813
tex,AR,export,shrs,0.055793023
tex,AZ,import,gvty,0.761010208
tex,AZ,import,shrs,0.544978289
tex,AZ,import,port,0.381142948
tex,AZ,export,gvty,0.126292241
tex,AZ,export,shrs,0.091547921
tex,AZ,export,port,0.156358323
tex,CA,import,gvty,8.060590471
tex,CA,import,shrs,4.703805515
tex,CA,import,port,11.8154314
tex,CA,export,gvty,1.45365025
tex,CA,export,shrs,0.903218618
tex,CA,export,port,1.250866586
tex,CO,import,gvty,0.467369269
tex,CO,import,shrs,0.525528228
tex,CO,export,gvty,0.081444335
tex,CO,export,shrs,0.074894632
tex,CT,import,gvty,0.502160485
tex,CT,import,shrs,0.475400514
tex,CT,export,gvty,0.128382319
tex,CT,export,shrs,0.168704347
tex,DE,import,gvty,0.089903873
tex,DE,import,shrs,0.096694889
tex,DE,export,gvty,0.03961228
tex,DE,export,shrs,0.051144359
tex,DC,import,gvty,0.122887607
tex,DC,import,shrs,0.133503248
tex,DC,export,gvty,0.002306533
tex,DC,export,shrs,0.003690381
tex,FL,import,gvty,1.717995836
tex,FL,import,shrs,1.782325548
tex,FL,import,port,0.762285897
tex,FL,export,gvty,0.402550088
tex,FL,export,shrs,0.251841998
tex,FL,export,port,2.345374849
tex,GA,import,gvty,1.553556472
tex,GA,import,shrs,2.241386389
tex,GA,import,port,4.573715382
tex,GA,export,gvty,3.738715059
tex,GA,export,shrs,3.957453176
tex,GA,export,port,0.781791616
tex,HI,import,gvty,0.12387886
tex,HI,import,shrs,0.156933723
tex,HI,export,gvty,0.023830599
tex,HI,export,shrs,0.012962254
tex,ID,import,gvty,0.132265213
tex,ID,import,shrs,0.124500597
tex,ID,export,gvty,0.020021627
tex,ID,export,shrs,0.018438692
tex,IL,import,gvty,0.955033662
tex,IL,import,shrs,1.423979546
tex,IL,import,port,0.381142948
tex,IL,export,gvty,0.154559985
tex,IL,export,shrs,0.207268538
tex,IL,export,port,0.156358323
tex,IN,import,gvty,0.583964983
tex,IN,import,shrs,0.95429204
tex,IN,export,gvty,0.139578955
tex,IN,export,shrs,0.194889426
tex,IA,import,gvty,0.201641725
tex,IA,import,shrs,0.324688115
tex,IA,export,gvty,0.035167156
tex,IA,export,shrs,0.045250154
tex,KS,import,gvty,0.193682693
tex,KS,import,shrs,0.28357453
tex,KS,export,gvty,0.037512333
tex,KS,export,shrs,0.041412645
tex,KY,import,gvty,0.293365509
tex,KY,import,shrs,0.484605246
tex,KY,export,gvty,0.120951416
tex,KY,export,shrs,0.159772539
tex,LA,import,gvty,0.370232046
tex,LA,import,shrs,0.42186596
tex,LA,import,port,0.381142948
tex,LA,export,gvty,0.086122649
tex,LA,export,shrs,0.073002443
tex,LA,export,port,0.156358323
tex,ME,import,gvty,0.130137355
tex,ME,import,shrs,0.176809608
tex,ME,export,gvty,0.106422141
tex,ME,export,shrs,0.106764943
tex,MD,import,gvty,0.601028656
tex,MD,import,shrs,0.617672487
tex,MD,import,port,0.381142948
tex,MD,export,gvty,0.076105136
tex,MD,export,shrs,0.101053439
tex,MA,import,gvty,0.836570867
tex,MA,import,shrs,0.961957744
tex,MA,import,port,0.381142948
tex,MA,export,gvty,0.287467454
tex,MA,export,shrs,0.355765477
tex,MI,import,gvty,1.082775424
tex,MI,import,shrs,1.344639353
tex,MI,import,port,0.762285897
tex,MI,export,gvty,0.161368636
tex,MI,export,shrs,0.167435252
tex,MI,export,port,0.93814994
tex,MN,import,gvty,0.444601986
tex,MN,import,shrs,0.706357733
tex,MN,export,gvty,0.120745871
tex,MN,export,shrs,0.140629378
tex,MS,import,gvty,0.234881701
tex,MS,import,shrs,0.345420321
tex,MS,export,gvty,0.30142944
tex,MS,export,shrs,0.29091516
tex,MO,import,gvty,0.369267792
tex,MO,import,shrs,0.595261469
tex,MO,export,gvty,0.100474888
tex,MO,export,shrs,0.111058462
tex,MO,export,port,0.625433293
tex,MT,import,gvty,0.070580913
tex,MT,import,shrs,0.07660116
tex,MT,export,gvty,0.007271268
tex,MT,export,shrs,0.006424628
tex,NE,import,gvty,0.141969184
tex,NE,import,shrs,0.208688463
tex,NE,export,gvty,0.051316557
tex,NE,export,shrs,0.058313725
tex,NV,import,gvty,0.456407149
tex,NV,import,shrs,0.323488995
tex,NV,export,gvty,0.051038344
tex,NV,export,shrs,0.047187962
tex,NH,import,gvty,0.146032623
tex,NH,import,shrs,0.191889118
tex,NH,export,gvty,0.119350263
tex,NH,export,shrs,0.156887954
tex,NJ,import,gvty,1.49016767
tex,NJ,import,shrs,1.023355824
tex,NJ,export,gvty,0.240374935
tex,NJ,export,shrs,0.268624392
tex,NM,import,gvty,0.154133523
tex,NM,import,shrs,0.140678956
tex,NM,export,gvty,0.009356923
tex,NM,export,shrs,0.006691878
tex,NY,import,gvty,2.826770594
tex,NY,import,shrs,2.204498572
tex,NY,import,port,7.241716021
tex,NY,export,gvty,0.525371834
tex,NY,export,shrs,0.554895969
tex,NY,export,port,1.719941556
tex,NC,import,gvty,1.343304686
tex,NC,import,shrs,1.7066376
tex,NC,export,gvty,2.062273098
tex,NC,export,shrs,2.124002384
tex,NC,export,port,0.312716647
tex,ND,import,gvty,0.056386551
tex,ND,import,shrs,0.078552707
tex,ND,export,gvty,0.017846029
tex,ND,export,shrs,0.016597567
tex,ND,export,port,0.156358323
tex,OH,import,gvty,0.869387545
tex,OH,import,shrs,1.228911732
tex,OH,import,port,0.381142948
tex,OH,export,gvty,0.241480925
tex,OH,export,shrs,0.292685337
tex,OH,export,port,0.156358323
tex,OK,import,gvty,0.214531203
tex,OK,import,shrs,0.2938328
tex,OK,export,gvty,0.036526142
tex,OK,export,shrs,0.037305666
tex,OR,import,gvty,0.466216209
tex,OR,import,shrs,0.372279042
tex,OR,export,gvty,0.056389444
tex,OR,export,shrs,0.049692188
tex,PA,import,gvty,1.155462636
tex,PA,import,shrs,1.363841412
tex,PA,export,gvty,0.33052773
tex,PA,export,shrs,0.386710946
tex,PA,export,port,0.156358323
tex,RI,import,gvty,0.117731623
tex,RI,import,shrs,0.149593912
tex,RI,export,gvty,0.092731682
tex,RI,export,shrs,0.14195687
tex,SC,import,gvty,0.895005248
tex,SC,import,shrs,0.883193743
tex,SC,import,port,3.049143588
tex,SC,export,gvty,1.234848386
tex,SC,export,shrs,1.181023942
tex,SC,export,port,1.250866586
tex,SD,import,gvty,0.069915478
tex,SD,import,shrs,0.100917306
tex,SD,export,gvty,0.028010058
tex,SD,export,shrs,0.030490869
tex,TN,import,gvty,0.535363353
tex,TN,import,shrs,0.890365072
tex,TN,export,gvty,0.365894465
tex,TN,export,shrs,0.43264337
tex,TX,import,gvty,2.477035835
tex,TX,import,shrs,2.661430409
tex,TX,import,port,2.668000639
tex,TX,export,gvty,0.55869664
tex,TX,export,shrs,0.383145688
tex,TX,export,port,3.752599758
tex,UT,import,gvty,0.346527322
tex,UT,import,shrs,0.316306325
tex,UT,export,gvty,0.069766809
tex,UT,export,shrs,0.064773333
tex,VT,import,gvty,0.058518303
tex,VT,import,shrs,0.06425279
tex,VT,export,gvty,0.013977548
tex,VT,export,shrs,0.014588944
tex,VA,import,gvty,0.962688854
tex,VA,import,shrs,0.956186419
tex,VA,import,port,2.286857691
tex,VA,export,gvty,0.419970296
tex,VA,export,shrs,0.45727715
tex,VA,export,port,0.625433293
tex,WA,import,gvty,1.466891476
tex,WA,import,shrs,0.823307261
tex,WA,import,port,1.905714742
tex,WA,export,gvty,0.183913457
tex,WA,export,shrs,0.135305662
tex,WA,export,port,0.156358323
tex,WV,import,gvty,0.086969141
tex,WV,import,shrs,0.124893699
tex,WV,export,gvty,0.005497401
tex,WV,export,shrs,0.006862197
tex,WI,import,gvty,0.446387284
tex,WI,import,shrs,0.723926755
tex,WI,export,gvty,0.168642121
tex,WI,export,shrs,0.22791374
tex,WY,import,gvty,0.040301875
tex,WY,import,shrs,0.045155849
tex,WY,export,gvty,0.00690216
tex,WY,export,shrs,0.006616003
tex,total,import,gvty,37.35200906
tex,total,import,shrs,37.35200895
tex,total,import,port,37.35200895
tex,total,export,gvty,15.16675737
tex,total,export,shrs,15.16675736
tex,total,export,port,15.16675736
lum,AL,import,gvty,0.1424232
lum,AL,import,shrs,0.290150696
lum,AL,export,gvty,0.203512558
lum,AL,export,shrs,0.257188231
lum,AL,export,port,0.259550802
lum,AK,import,gvty,0.023523562
lum,AK,import,shrs,0.033303768
lum,AK,export,gvty,0.019682168
lum,AK,export,shrs,0.008069598
lum,AK,export,port,0.0648877
lum,AR,import,gvty,0.083963785
lum,AR,import,shrs,0.165859545
lum,AR,export,gvty,0.120166151
lum,AR,export,shrs,0.181511147
lum,AZ,import,gvty,0.197774115
lum,AZ,import,shrs,0.237081321
lum,AZ,export,gvty,0.041991434
lum,AZ,export,shrs,0.051357024
lum,CA,import,gvty,2.441751378
lum,CA,import,shrs,1.829914682
lum,CA,import,port,2.524173791
lum,CA,export,gvty,0.519667082
